id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num,total_day,work_day_rate,weekend_day_rate,avg_early_hour,avg_last_hour
28957,29,,1,39,700,10,1,,369,29,110,278,0,12,0,9,0,1975,51,1361,114,88,3,69,3,24,1,17,1,28,0.857,0.143,1.321,22.214
17396,30,,2,57,500,180,1,,481,73,216,1934,0,60,0,31,5,2916,66,1629,365,145,2,62,18,178,3,86,22,27,0.778,0.222,2.741,21.926
9884,37,,1,4,300,0,1,,217,78,110,1581,0,17,0,13,2,425,10,258,29,26,0,15,2,37,0,23,2,30,0.833,0.167,5.133,16.133
32503,19,0,1,27,0,10,1,,645,30,90,1610,0,114,4,48,17,3624,145,1673,755,228,13,94,57,127,14,57,34,9,0.889,0.111,2,23
21479,22,0,1,80,600,60,1,43,629,68,110,868,0,90,0,51,16,3056,154,1309,728,172,8,70,40,323,18,150,69,33,0.667,0.333,3.576,22.061
31105,42,1,1,9,500,0,1,,246,29,216,1573,1,55,0,40,5,393,9,192,63,8,0,0,3,3,0,0,1,21,0.857,0.143,12.19,17.143
24343,47,0,1,37,600,0,0,,311,26,90,782,1,26,1,16,5,3984,150,2332,428,68,7,34,15,72,4,34,16,26,0.692,0.308,2.5,21.231
13967,25,0,2,50,200,0,0,43,722,106,90,83,0,29,2,19,4,2079,48,1335,184,61,2,36,6,52,3,32,4,21,0.667,0.333,4.095,20.095
35163,36,,1,57,500,0,0,,52,68,100,2164,0,71,2,55,5,1727,25,1106,87,124,4,86,6,160,2,88,9,7,0.571,0.429,2.714,22
35847,64,0,1,32,600,0,1,43,534,73,216,85,0,251,14,129,40,9139,282,4870,1043,263,14,112,43,309,7,145,35,23,0.739,0.261,4.913,21.739
7885,24,0,2,72,0,0,1,,722,106,90,1201,0,25,1,17,2,3302,68,2147,154,101,1,74,2,108,0,74,2,57,0.719,0.281,0.649,22.737
13178,37,0,1,74,900,10,0,,342,68,100,1006,1,31,0,20,2,402,6,219,29,39,0,17,4,56,0,32,4,33,0.606,0.394,3.485,18.939
28660,24,0,2,67,600,90,0,,532,106,90,348,0,146,5,90,8,7609,199,4728,536,205,4,125,10,270,12,162,15,32,0.75,0.25,0.469,21.844
1442,69,0,2,13,200,10,1,43,315,106,90,2135,,3,0,3,0,2638,51,1684,159,20,1,13,0,8,1,5,0,45,0.8,0.2,6.156,18.578
27874,57,0,2,15,300,30,1,12,207,29,62,1240,1,84,2,45,10,7504,247,4294,812,124,5,71,16,1153,44,787,87,20,0.65,0.35,5.8,20.1
18550,36,0,1,22,900,0,0,,237,26,90,83,0,181,8,120,9,4569,149,2970,358,210,3,145,12,131,1,88,6,26,0.885,0.115,6.077,19.808
29624,22,,1,18,600,50,1,7,293,68,100,1801,1,208,7,132,15,6605,242,4265,517,424,18,291,28,80,2,62,5,20,0.75,0.25,2.2,22.3
19986,32,1,2,66,400,20,0,,310,68,100,323,0,19,1,8,2,1592,50,926,211,127,3,78,18,103,1,64,11,27,0.704,0.296,0.741,22.556
20109,63,0,2,82,100,0,1,,237,64,100,1974,0,495,16,297,62,18852,726,9854,3164,647,25,333,111,296,15,155,60,37,0.73,0.27,1.757,22.568
33272,21,,2,44,800,0,0,,404,106,90,2135,0,37,1,19,5,603,16,351,64,42,2,25,6,34,2,17,9,14,0.786,0.214,2.143,22.214
30353,27,1,1,61,300,10,1,7,324,68,62,342,0,69,0,44,7,2812,48,1645,254,151,2,82,16,186,7,107,21,28,0.786,0.214,3.786,21.321
33834,39,0,2,37,200,0,1,,571,73,62,731,0,87,5,49,13,644,30,356,110,144,9,82,22,69,1,40,7,14,0.714,0.286,8.714,20.714
33852,30,,1,29,100,210,1,7,27,66,216,958,0,28,0,20,0,493,15,245,72,26,0,16,2,24,0,13,2,5,0.6,0.4,6,20.4
13432,56,,1,74,100,0,1,,373,68,216,1740,0,65,2,43,3,1214,47,709,151,146,6,84,14,113,2,85,3,23,0.739,0.261,3.174,21.87
11632,41,,1,22,300,10,1,,12,68,216,263,0,1,0,0,0,16,2,7,3,3,0,0,0,8,0,5,0,0,0,0,0,0
14628,25,0,2,73,0,10,1,43,641,26,90,782,0,60,1,39,7,2507,60,1423,244,123,1,66,18,122,3,85,9,33,0.697,0.303,1.515,22.273
13680,26,1,2,41,500,50,0,,1528,106,90,83,1,16,0,8,2,469,32,278,55,20,1,12,1,7,0,3,0,28,0.786,0.214,6.75,17.107
21116,27,,1,63,600,0,0,,86,106,90,1444,0,131,3,54,22,2509,75,1149,463,231,6,103,40,227,5,105,37,22,0.5,0.5,3.045,21.773
9623,32,0,2,75,900,0,1,7,515,68,216,1942,0,27,0,16,1,1231,10,740,79,65,0,41,1,61,0,38,1,27,0.593,0.407,4.259,21.222
14840,18,,2,75,100,10,0,,70,106,90,782,0,48,0,18,11,1354,39,740,194,108,3,42,23,192,3,121,15,13,0.615,0.385,2.846,21.385
33034,41,0,1,22,200,0,1,7,316,73,62,1793,1,3,0,0,1,228,11,73,68,13,3,3,3,5,1,1,3,26,0.808,0.192,8.192,16.308
34513,34,,2,22,400,0,0,,365,26,90,592,0,10,0,3,0,127,0,64,4,27,0,9,0,14,0,0,0,14,0.714,0.286,11.714,16.143
11799,24,0,2,87,500,30,1,43,605,106,90,1610,0,148,4,101,7,4374,81,2680,256,343,6,218,13,546,7,309,37,28,0.643,0.357,0.143,22.893
24110,32,0,2,64,600,0,1,,448,68,100,1540,0,11,0,4,0,1113,21,627,87,57,2,28,7,87,2,46,8,30,0.7,0.3,4.367,22.3
12323,51,,2,77,700,10,1,,700,68,100,1395,0,439,16,216,84,13547,585,6610,2613,775,26,348,161,333,13,131,98,26,0.769,0.231,4.462,22.308
19841,22,,2,66,200,10,0,43,716,9,90,782,0,70,0,44,2,4356,76,2776,223,144,2,97,4,141,4,91,5,30,0.7,0.3,2.5,20.433
36128,30,0,1,9,300,10,1,43,675,29,62,2073,0,40,0,16,3,750,16,342,62,36,0,21,2,18,0,7,2,33,0.697,0.303,3.606,22.576
12521,29,0,1,60,0,0,1,,110,68,62,2278,0,59,3,40,10,1354,39,751,170,81,1,41,16,160,3,91,26,26,0.769,0.231,5,22.154
18329,21,0,2,75,600,20,1,,689,9,90,2092,1,118,3,72,7,5384,130,3266,507,192,4,118,12,223,4,132,14,37,0.703,0.297,2,21.811
34149,20,1,2,44,400,0,1,7,360,68,216,2150,0,44,0,32,0,4076,80,2773,210,126,2,92,1,100,3,64,4,26,0.769,0.231,1.731,21.231
17806,24,0,2,74,800,70,0,,607,68,100,1126,0,55,0,27,5,1525,35,882,125,70,0,35,8,87,1,56,1,23,0.87,0.13,5.391,16.913
13918,20,0,2,76,300,0,1,,465,68,40,18,0,116,3,71,9,2421,42,1433,194,98,2,50,11,179,5,119,24,26,0.654,0.346,4.462,21.423
12775,30,,2,40,700,0,1,7,349,73,62,2272,0,53,0,30,5,530,8,300,50,121,1,57,13,43,0,24,5,28,0.821,0.179,4.964,21.679
20744,,,2,,,,1,,704,106,90,1610,0,14,0,12,0,924,15,534,94,123,2,66,14,183,3,115,18,29,0.759,0.241,0.379,22.414
27609,20,0,2,66,900,100,1,7,581,68,62,464,0,68,3,37,13,1307,60,730,186,117,6,62,25,135,8,69,36,24,0.625,0.375,5.167,18.167
9390,30,,1,59,200,70,1,7,358,68,216,1292,0,9,0,6,0,800,20,432,53,85,2,45,3,212,1,91,9,28,0.786,0.214,3.143,22.393
25278,29,0,1,44,700,10,1,43,596,73,110,1060,0,248,3,147,10,5105,54,2768,266,250,3,140,8,250,1,118,16,23,0.652,0.348,1.739,22.478
19616,20,,1,64,300,0,1,14,68,68,62,258,0,420,29,122,145,2523,142,807,848,680,47,183,246,191,15,60,72,10,0.8,0.2,4,22.4
12867,34,0,2,66,200,470,1,,537,106,90,83,0,31,0,18,1,1160,57,647,128,106,7,56,13,74,5,42,9,35,0.8,0.2,4.657,21.686
32406,22,0,2,62,0,0,1,7,599,68,216,436,0,12,0,7,1,982,22,653,65,65,1,41,4,95,2,55,6,27,0.815,0.185,4.963,19.37
28838,35,0,2,54,800,130,1,40,411,106,90,592,0,7,0,4,0,1076,16,594,50,51,1,20,2,209,13,138,19,28,0.679,0.321,0.071,22.786
8235,29,0,1,57,100,10,1,43,609,82,90,2279,0,129,5,71,8,1256,21,692,105,135,3,73,3,127,3,76,8,29,0.759,0.241,4.586,21.448
9018,61,1,2,55,800,0,1,,565,68,216,1087,1,217,15,63,77,4963,278,1567,1402,244,16,54,90,211,18,53,76,33,0.606,0.394,8.212,19.303
33252,33,0,2,71,400,0,0,7,634,68,216,1211,0,36,1,20,2,712,10,411,31,83,1,46,2,92,1,47,5,30,0.733,0.267,4.767,20.1
8980,31,0,2,22,100,0,1,,136,68,216,1151,1,37,2,23,2,315,15,140,70,10,1,6,0,17,4,9,3,3,1,0,16.667,16.667
25687,19,0,2,56,200,0,1,,598,29,110,1342,0,13,0,10,0,1659,54,1144,99,55,1,44,4,47,2,35,2,31,0.645,0.355,3.387,19.871
35723,37,0,2,71,800,410,1,,608,68,216,1973,0,256,6,134,41,4679,196,2165,1045,283,13,106,93,100,7,43,28,30,0.833,0.167,1.3,21.833
28186,18,,1,65,200,20,1,7,51,68,62,527,0,134,8,79,28,1454,75,793,255,200,15,83,51,64,3,34,14,6,0.5,0.5,0.333,21.333
33924,25,0,1,21,400,0,1,43,503,88,90,1892,0,28,1,17,3,2586,68,1614,219,74,2,44,4,37,1,23,3,18,0.722,0.278,8.944,20.5
27738,23,0,2,70,100,50,1,7,350,106,90,782,0,146,3,86,14,1715,45,908,274,256,5,131,35,340,14,132,106,28,0.786,0.214,1.357,22.786
13599,20,0,2,80,900,10,1,43,825,106,90,237,0,33,2,25,1,2214,32,1482,88,100,3,78,5,100,1,71,5,32,0.687,0.312,5.344,21.031
28221,22,,1,66,600,0,1,,212,68,216,932,0,55,2,29,10,1959,108,1092,278,198,14,112,24,166,9,108,20,34,0.647,0.353,2.529,18.882
11461,28,0,1,78,200,50,1,37,366,68,216,1704,0,110,3,69,6,3448,89,1806,410,91,2,48,7,278,5,176,23,19,0.684,0.316,4.947,20.421
33105,23,0,1,23,300,60,0,,640,106,90,592,0,19,0,12,1,497,8,312,33,33,1,13,3,46,1,25,2,3,0.666,0.333,13.333,14.667
32197,33,1,2,67,200,0,1,43,809,106,90,702,1,390,8,265,20,1744,45,1090,126,488,14,303,26,51,0,24,2,22,0.773,0.227,3.182,22.545
19843,44,,1,23,900,0,1,,387,68,100,496,0,51,0,25,7,2039,74,1270,209,42,3,28,3,57,1,39,3,15,0.867,0.133,11.8,20.267
8461,28,0,1,68,900,220,1,,220,9,62,1238,0,55,2,15,24,2276,78,873,618,86,4,24,35,76,4,27,33,18,0.556,0.444,5.944,18.833
12880,32,,1,59,700,0,1,,25,68,216,2041,0,122,3,83,2,669,11,408,26,121,3,77,2,124,5,86,8,0,0,0,0,0
18105,26,,2,56,0,60,1,,256,68,62,1371,0,88,2,57,4,1660,29,988,141,125,1,77,5,148,1,96,4,14,0.643,0.357,1.286,21.714
18774,31,0,2,42,0,10,0,,626,106,90,2092,0,15,0,10,0,1114,13,713,46,39,0,23,0,25,0,12,0,27,0.741,0.259,4.778,21.963
28704,22,,1,27,500,70,1,,377,30,90,83,0,77,4,58,7,1159,39,697,145,180,14,112,26,96,6,71,10,41,0.659,0.341,2.098,22.146
23873,20,,1,79,200,20,1,43,605,68,216,1211,0,111,5,74,13,5573,169,3328,714,176,5,116,13,176,5,116,13,6,0.833,0.167,0.333,22.833
9395,39,1,2,72,0,0,1,43,149,68,216,507,0,139,5,87,18,4624,187,2411,684,220,9,123,38,350,17,201,46,32,0.75,0.25,2.438,22.469
12795,18,0,2,64,100,70,0,7,282,106,90,327,0,19,1,16,1,2656,59,1821,138,54,1,29,5,305,9,213,26,30,0.667,0.333,0.833,22.933
12821,30,,2,60,300,110,0,,43,106,90,83,0,32,0,18,2,416,12,228,50,67,2,38,9,42,0,24,2,4,0.75,0.25,4.5,22.75
28011,44,0,2,46,700,0,1,,498,68,100,2000,0,44,2,18,10,1579,103,618,402,114,7,45,26,43,0,12,10,20,0.65,0.35,5.05,21.9
28995,22,,1,22,500,0,1,43,573,68,62,938,,3,0,2,1,1577,72,639,373,26,3,9,11,13,3,8,3,29,0.621,0.379,2.724,20.517
33490,23,0,2,61,700,10,1,43,616,68,62,95,0,22,1,16,2,4471,99,3120,243,67,5,50,4,57,2,43,1,35,0.629,0.371,3.229,22.686
28271,37,1,2,67,0,30,0,7,590,68,40,1529,1,67,1,46,4,1415,48,938,112,178,2,119,10,244,4,166,23,22,0.727,0.273,3.045,22.182
23536,57,1,2,18,500,0,1,7,612,23,110,2077,0,52,3,17,20,5484,212,1851,1723,71,7,19,33,31,1,5,13,23,0.565,0.435,5.783,21.217
29554,58,,2,80,500,0,1,,52,9,62,621,0,79,6,45,14,2348,119,944,664,198,11,84,53,125,5,64,31,6,0.833,0.167,6.167,19.833
29211,31,0,1,43,400,0,1,,1120,23,216,1158,0,95,4,53,17,1194,42,520,243,129,7,58,32,200,10,100,42,14,0.714,0.286,0.571,22.786
33518,23,,1,76,400,30,1,7,191,68,216,1704,0,82,3,61,5,1835,57,1070,240,117,3,81,13,107,4,75,9,27,0.741,0.259,1.074,21.185
30612,36,0,2,26,800,0,1,43,610,68,219,1720,0,50,1,30,1,2076,22,1174,111,68,2,41,1,48,0,29,0,19,0.737,0.263,7.526,20.842
31733,21,0,2,101,600,0,1,,624,68,216,1575,1,25,0,21,0,1041,25,732,40,126,1,91,3,88,0,61,6,33,0.606,0.394,1.97,20.485
7091,25,0,1,20,400,10,1,,502,68,110,159,,5,0,4,0,208,15,115,40,11,2,9,2,9,0,7,0,14,0.857,0.143,8.857,16.286
9125,44,1,2,21,600,10,1,7,237,73,100,1896,0,60,2,37,8,1950,100,847,380,130,8,63,20,84,5,37,11,24,0.792,0.208,3.417,21.667
25941,23,0,1,77,900,0,1,,700,68,100,1074,0,7,0,5,0,974,16,638,42,103,0,64,3,38,0,25,1,23,0.696,0.304,2.609,21.87
8224,31,,2,15,100,20,0,43,662,106,90,592,0,12,0,5,0,124,0,66,4,11,0,3,1,21,0,11,2,1,0.999,0,0,18
30946,20,0,2,52,500,560,1,,672,68,62,2126,0,13,0,10,2,1212,25,679,102,56,0,35,2,52,0,30,1,29,0.793,0.207,1.069,22.586
35438,20,0,2,69,800,0,1,,93,68,62,791,0,375,6,159,77,5893,155,3027,969,424,9,161,96,84,3,33,19,18,0.722,0.278,9.056,20.944
13958,38,0,2,39,800,20,1,,351,106,90,592,1,149,5,81,20,3859,201,1898,658,147,4,67,19,482,27,277,79,30,0.533,0.467,3.967,22.033
25256,31,0,1,14,0,0,1,7,225,62,216,1843,0,82,4,46,19,6003,220,2526,1500,115,6,37,36,63,6,32,16,29,0.828,0.172,8.69,20.586
26039,26,,2,77,400,0,1,,285,106,90,782,0,93,1,57,3,605,16,399,42,35,1,25,2,20,0,14,2,30,0.667,0.333,10.5,16.867
20320,23,0,1,14,300,0,1,7,623,62,216,962,0,10,0,5,1,931,15,536,93,42,0,19,6,56,1,31,4,24,0.833,0.167,10.792,20.958
11757,26,0,1,71,700,30,1,,1696,68,216,1289,0,21,0,12,1,1141,27,695,83,86,1,48,6,76,1,47,0,29,0.621,0.379,4.414,22.586
36248,25,0,2,74,800,30,1,36,2345,68,110,1342,0,114,6,69,12,1965,62,1240,184,113,3,66,11,36,1,23,2,36,0.694,0.306,1.083,21.528
29718,,,1,,,,,,590,68,216,726,0,47,0,34,2,2460,37,1504,170,56,0,38,0,178,0,123,5,33,0.697,0.303,3.515,22.364
14762,,,2,,,,1,,627,68,100,1508,1,74,1,52,3,2351,53,1492,163,149,0,104,1,105,0,73,2,30,0.7,0.3,3.033,22.467
20890,,,1,,,,1,,707,66,100,927,0,70,3,35,8,1805,49,1031,171,130,9,68,12,93,4,52,11,33,0.636,0.364,2.091,22.576
23842,27,0,1,69,900,0,1,7,521,68,62,1417,0,104,4,67,13,1293,32,747,158,145,6,88,27,167,4,83,41,14,0.786,0.214,6.643,13.786
33611,23,0,1,69,200,0,1,,589,26,90,2279,0,126,5,80,11,3760,164,1944,633,244,15,139,29,254,7,161,33,27,0.815,0.185,1.963,22.519
23048,40,1,2,25,500,0,1,7,298,106,90,782,0,25,1,15,3,1987,73,1258,172,32,0,26,1,32,0,23,3,16,0.687,0.312,5.75,18.563
30377,35,0,2,74,900,70,1,43,676,68,216,260,0,35,1,13,6,1358,10,774,50,98,2,45,7,144,1,75,6,40,0.7,0.3,4.2,20.275
15796,33,,2,73,700,430,1,,166,68,100,2000,0,1,0,0,0,44,1,10,1,3,0,1,0,11,0,3,0,31,0.71,0.29,6.806,15.226
36149,29,0,2,65,700,20,1,43,491,106,90,1610,0,3,0,2,0,532,11,353,43,24,0,17,0,264,4,203,13,42,0.786,0.214,3.405,22.024
26641,65,,1,39,600,0,0,,213,73,100,1974,1,49,4,9,18,656,31,232,186,72,6,14,30,55,8,16,19,5,0.8,0.2,13.6,19.6
28905,24,0,2,60,0,10,1,,757,87,62,136,0,88,3,61,3,1718,55,1182,92,202,8,148,8,72,0,49,2,18,0.833,0.167,3.722,19.611
12794,49,,2,11,100,0,1,,103,68,62,573,0,48,3,32,5,782,39,491,104,53,4,39,1,85,5,44,10,13,0.538,0.462,5.385,21.154
10571,27,0,1,49,100,10,1,,181,68,216,1068,0,9,0,7,1,787,13,428,71,18,0,15,0,24,1,18,1,35,0.657,0.343,0.629,21.943
9985,28,1,2,52,600,0,1,,661,68,216,23,1,196,19,66,66,6045,419,2784,1287,411,49,129,138,97,12,48,26,28,0.75,0.25,6.143,21.25
8178,47,,1,11,200,10,1,,212,30,90,702,0,151,9,90,20,3306,143,1704,557,207,9,106,42,276,9,158,46,27,0.778,0.222,3.889,19.148
19456,40,,1,61,400,10,1,,131,64,110,1060,0,210,13,116,36,1781,84,929,378,200,8,77,55,115,4,60,24,0,0,0,0,0
19678,30,,1,62,400,10,0,,147,106,90,237,0,28,2,18,4,794,49,433,154,49,1,35,7,304,22,193,55,31,0.71,0.29,5.323,22.516
24598,38,0,2,61,100,0,1,,535,68,216,97,0,60,5,23,15,3911,301,1512,983,308,30,96,90,89,9,24,24,37,0.676,0.324,9.27,19.027
15053,21,0,1,17,400,70,1,7,645,26,90,2135,0,7,0,7,0,265,3,190,10,13,0,9,0,10,0,6,0,5,0.6,0.4,10.6,13.4
21531,32,,1,14,300,0,1,,79,29,62,1870,0,32,0,23,3,1571,30,897,197,58,1,38,4,91,0,55,9,23,0.739,0.261,2.087,20.522
24353,25,0,1,27,800,0,1,,781,73,216,726,0,45,1,29,4,824,22,481,84,105,3,57,13,37,0,22,3,0,0,0,0,0
21280,22,0,1,63,0,0,1,,541,68,219,1281,0,47,2,17,7,2532,63,1357,252,77,2,32,10,123,3,52,15,31,0.774,0.226,3.452,21.452
36982,28,0,1,70,400,80,1,,69,106,90,1610,0,118,8,56,14,1640,103,804,279,134,2,55,31,157,8,78,23,12,0.667,0.333,2.583,21.833
28498,36,0,1,42,700,50,1,,563,68,216,1196,0,5,0,1,0,328,7,177,39,8,0,0,0,26,0,11,1,26,0.615,0.385,2,22.346
13459,29,0,2,67,400,0,1,,578,30,90,782,0,167,4,131,3,2661,48,1785,159,164,3,122,6,115,4,77,12,32,0.719,0.281,6.594,21.406
24113,19,0,1,73,200,10,1,7,648,68,62,1039,0,201,7,120,22,5387,256,3107,763,342,17,210,45,95,3,58,10,23,0.783,0.217,0.391,21.13
26422,18,0,1,60,900,10,1,,541,68,216,198,0,22,1,6,5,9451,528,4830,1762,85,9,31,22,65,6,36,18,36,0.75,0.25,3.861,22.333
18176,32,0,1,72,200,30,0,,681,68,100,727,0,114,3,60,18,3764,104,1918,482,146,2,58,22,177,4,75,26,26,0.692,0.308,2.231,22.231
19754,19,,2,61,800,0,1,,1689,68,216,1562,0,131,0,99,2,2193,17,1381,120,126,0,98,3,47,0,35,1,25,0.76,0.24,7,16.68
26198,44,,2,69,400,0,1,7,342,68,110,1230,0,129,2,73,9,1452,35,774,167,145,2,77,11,129,4,62,13,25,0.68,0.32,7.4,15.52
36804,26,,1,6,300,0,1,,256,30,100,172,0,1,0,0,0,31,0,15,1,6,0,2,0,6,0,3,0,1,0.999,0,17,18
9471,32,0,2,33,600,40,0,43,684,26,90,1444,0,12,1,8,1,3658,80,1938,358,74,1,38,4,103,3,46,8,27,0.704,0.296,1.074,22.556
33707,25,,2,36,100,0,1,7,245,68,62,247,0,35,0,24,4,1578,30,941,167,125,0,77,14,113,0,74,9,11,0.727,0.273,11.818,19.636
27866,59,0,2,39,0,10,1,,870,29,177,878,0,27,1,14,4,6068,237,3647,670,82,8,47,9,41,1,24,3,22,0.682,0.318,8.545,20.818
9071,66,,2,15,800,0,1,,626,23,100,1126,1,5,0,3,0,224,7,153,10,10,0,8,0,9,0,8,0,7,0.429,0.571,7.429,8.857
12847,23,0,2,81,800,10,0,7,289,68,100,703,0,147,1,109,9,4476,142,2495,685,301,4,193,36,286,12,174,60,32,0.687,0.312,1.25,21.844
10362,26,0,1,63,800,0,1,,635,68,40,2209,0,32,1,16,1,2929,60,1754,237,109,1,59,8,110,3,63,6,33,0.636,0.364,3.394,21.152
13982,33,0,1,42,400,0,1,,228,64,216,1985,0,122,0,70,10,3905,92,1973,576,157,3,76,28,184,3,91,32,29,0.759,0.241,0.552,21.621
15792,25,0,1,70,700,20,1,,602,68,216,1196,0,19,1,11,0,1289,22,772,93,66,1,43,4,130,6,91,9,27,0.63,0.37,1.778,19.963
29941,27,0,1,16,700,0,1,7,83,29,216,744,0,79,2,44,10,1866,50,969,245,82,2,44,9,35,0,21,2,9,0.778,0.222,8.333,17.556
28262,19,0,2,29,300,20,1,,499,26,90,1800,0,149,6,97,16,2462,70,1297,404,153,9,79,29,72,4,40,15,30,0.733,0.267,4.533,20.867
25078,31,0,1,68,100,410,1,7,427,106,90,772,0,158,4,86,19,2135,32,1271,193,98,2,54,15,162,3,96,13,27,0.778,0.222,5.444,18.741
26449,21,0,2,70,100,0,0,,685,68,216,1462,0,9,0,8,0,2228,54,1498,130,62,2,44,6,63,1,43,6,27,0.778,0.222,1.481,22.444
8131,20,,2,74,100,290,1,,61,68,216,1112,0,108,1,74,14,3618,167,1952,676,213,8,120,43,344,17,201,69,20,0.85,0.15,4.55,20.7
26128,24,0,1,33,100,70,1,,450,39,216,202,0,60,2,38,4,2501,93,1579,260,100,8,57,10,34,0,21,3,12,0.917,0.083,5.667,15.917
24199,24,,1,45,900,0,1,,101,73,62,2061,0,138,8,43,45,1522,57,521,438,169,13,50,60,92,3,31,37,28,0.643,0.357,1.607,22.25
27412,28,0,2,65,800,0,0,7,480,68,100,2164,0,71,1,36,11,2968,91,1724,395,128,4,66,20,84,4,47,11,29,0.793,0.207,1.862,21.172
12910,43,,2,75,500,10,1,7,258,73,100,980,0,56,0,30,3,1640,21,848,154,76,0,38,7,54,0,23,6,24,0.75,0.25,4.708,21.25
24191,27,0,2,76,600,20,1,,622,73,62,1447,0,70,1,45,7,1633,17,933,136,33,0,13,0,30,0,13,2,34,0.765,0.235,3.059,21.206
18787,22,,2,82,300,0,1,,405,68,62,527,0,78,2,42,4,7861,98,4776,330,152,3,82,10,193,2,105,13,28,0.679,0.321,3.429,22.25
32148,37,1,2,7,600,380,1,43,658,73,216,1843,0,10,3,4,4,93,6,17,31,12,1,2,3,4,0,0,1,7,0.857,0.143,14.286,17.571
24979,24,0,2,68,600,20,0,43,690,106,90,327,0,177,2,119,6,4196,76,2552,316,265,4,162,15,316,7,180,32,33,0.758,0.242,2.091,21.152
8010,21,0,2,83,400,0,0,37,1682,106,90,782,0,102,4,74,6,4870,166,3137,380,246,8,174,17,215,8,149,20,62,0.694,0.306,2.274,22.403
31069,26,0,1,37,200,40,0,,1578,73,62,95,0,1,0,0,0,329,11,209,14,31,3,22,2,12,1,8,1,21,0.809,0.19,4.952,16.762
8846,25,0,1,47,500,0,1,,652,73,40,315,0,59,3,35,6,4408,184,2381,761,81,4,36,14,33,1,20,6,31,0.742,0.258,0.581,22.161
16935,21,,1,17,200,50,1,7,102,26,90,702,0,701,20,489,40,7651,234,4196,1102,715,27,405,97,555,21,317,80,25,0.72,0.28,2.4,18.2
31347,20,,1,63,400,20,1,,319,68,62,1901,0,43,2,17,16,1807,88,680,525,107,2,31,41,60,0,22,19,24,0.75,0.25,7.333,19.917
15831,,,1,,,,1,,651,29,100,2030,0,2,0,1,0,142,6,72,14,12,0,5,0,31,2,13,3,22,0.682,0.318,6.909,17.045
10619,20,1,2,56,900,0,1,,286,68,62,636,0,119,9,38,50,1940,96,582,709,145,9,35,62,72,6,16,34,1,0.999,0,19,22
33276,67,0,2,4,300,120,1,,485,29,100,1838,0,10,0,2,2,439,16,102,127,49,2,11,17,13,2,2,6,16,0.75,0.25,7.25,19.688
23393,23,0,2,72,300,10,1,43,700,106,90,782,0,18,0,10,0,2978,50,1871,167,89,2,58,1,95,1,62,2,33,0.667,0.333,1.121,22.879
27426,23,0,1,15,600,130,1,,667,29,100,1896,0,72,1,45,4,1478,37,699,212,98,2,54,11,89,5,39,16,33,0.727,0.273,2.515,21.03
31959,32,0,1,57,400,140,1,,1517,73,40,490,0,19,0,13,0,1955,27,1049,161,40,1,18,2,83,4,44,4,25,0.6,0.4,2.76,22.08
34495,39,0,1,45,300,0,1,,826,23,62,258,0,109,2,33,26,4642,251,1942,1112,106,6,35,24,128,4,40,35,31,0.806,0.194,4.677,22.194
13242,30,,2,70,300,10,1,,324,68,100,769,0,83,2,46,7,2383,53,1377,166,134,2,55,3,91,2,43,5,34,0.794,0.206,1.735,22.265
8641,24,0,2,71,600,20,1,43,412,106,90,83,0,90,3,60,5,627,16,376,75,143,0,88,14,113,3,67,25,30,0.533,0.467,4.7,17.633
18033,27,,2,18,600,0,0,43,267,68,216,575,0,3,0,2,0,1129,8,662,54,34,0,20,0,26,0,11,0,20,0.85,0.15,3.55,17.3
36186,35,1,2,54,200,0,1,43,572,68,62,2272,1,198,10,61,54,4481,229,1500,1417,304,21,89,93,122,4,25,52,12,0.667,0.333,8.583,19.583
18559,26,0,2,80,0,0,1,,681,68,216,1577,0,122,3,79,9,2296,38,1391,176,141,3,60,31,163,5,75,29,25,0.64,0.36,2.68,20.8
24091,38,1,1,3,400,130,1,20,117,78,216,1196,1,6,0,0,2,378,6,64,61,5,0,1,1,53,1,4,10,7,0.714,0.286,9,17.429
14077,22,0,1,53,800,0,1,,590,73,216,202,0,126,2,95,6,9013,312,5584,1008,243,3,153,29,104,2,72,8,31,0.71,0.29,3.677,20.226
22920,21,0,1,65,900,10,1,43,272,106,90,592,0,33,1,15,6,860,31,374,181,77,3,31,14,71,1,37,14,30,0.633,0.367,7.167,22.367
30986,20,0,1,77,700,0,1,,590,106,90,1470,0,168,1,115,7,5888,76,3832,305,144,2,94,4,63,3,41,3,29,0.655,0.345,2.724,19.483
17208,22,0,2,70,100,0,1,43,718,68,216,1242,0,36,0,24,2,3028,54,1760,362,369,7,234,31,424,14,213,78,42,0.786,0.214,1.738,22.381
30818,36,,2,55,500,150,1,17,419,88,90,327,,30,0,15,3,941,21,513,89,48,2,27,3,55,1,33,7,29,0.724,0.276,1.276,21.552
8805,44,0,2,32,0,0,1,7,477,73,216,747,0,281,18,66,130,4903,201,1543,1567,771,34,133,289,62,1,6,28,26,0.654,0.346,8.692,19.654
