id,real_age,user_setage,playcard_level,label,add_under_setage_num,view_under_30_num,msg_under_30_num,gift_under_30_num,total_day,avg_early_hour,avg_last_hour
14141,0.131578947,0,0.071583514,0,0.002114165,0.012013593,0.008755472,0.013627515,0.347222222,0.097391304,0.991304348
28594,0.289473684,1,0.053145336,0,0.109936575,0.027425454,0.015322076,0.00843608,0.416666667,0.282608696,0.929
36908,0.421052632,1,0.027114967,0,0.071881607,0.068348251,0.01438399,0.016872161,0.125,0.309173913,0.922695652
22976,0.447368421,1,0.065075922,0,0.016913319,0.119944479,0.051907442,0.037637897,0.388888889,0.170826087,0.931695652
24756,0.171052632,0,0.07483731,0,0.00422833,0.031398076,0.005628518,0.014925373,0.416666667,0.279695652,0.975347826
16518,0.184210526,0,0.086767896,0,0.076109937,0.052122721,0.040963102,0.107073329,0.277777778,0.241304348,0.884782609
21792,0.447368421,,0.052060738,0,0,0.023500694,0.005941213,0.01752109,0.305555556,0.201565217,0.871521739
20256,,,,0,0.029598309,0.139233236,0.018761726,0.031148605,0.472222222,0.158565217,0.951391304
28220,0.092105263,0,0.017353579,0,0.006342495,0.014311013,0.015634772,0.024010383,0.430555556,0.126217391,0.96773913
24898,0.184210526,0,0.04989154,0,0.031712474,0.045421912,0.041588493,0.098637249,0.361111111,0.277608696,0.926434783
32110,0.157894737,0,0.077006508,0,0.00422833,0.090987412,0.024702939,0.062946139,0.458333333,0.072478261,0.948608696
29143,0.25,,0.081344902,0,0.019027484,0.140860575,0.068167605,0.262816353,0.347222222,0.003478261,0.994782609
29583,0.026315789,,0.072668113,0,0.014799154,0.030105777,0.017510944,0.03569111,0.125,0.236695652,0.932347826
11410,0.236842105,0,0.085683297,0,0.019027484,0.084860958,0.02532833,0.054510058,0.402777778,0.086956522,0.955043478
22118,0.026315789,,0.071583514,0,0.048625793,0.107883023,0.046904315,0.093445814,0.458333333,0.026347826,0.967043478
18071,0.052631579,,0.006507592,0,0.006342495,0.021921218,0.013133208,0.022063595,0.166666667,0.282608696,0.69926087
23018,0.078947368,,0.077006508,0,0.006342495,0.060546595,0.015947467,0.054510058,0.236111111,0.214826087,0.948869565
12257,0.026315789,0,0.034707158,0,0.002114165,0.069544824,0.024390244,0.029850746,0.277777778,0.241304348,0.908695652
20711,0.092105263,0,0.078091106,0,0.019027484,0.108265926,0.047842402,0.029850746,0.402777778,0.115434783,0.983521739
34615,0.092105263,0,0.069414317,0,0.00845666,0.124156416,0.086929331,0.103828683,0.333333333,0.038043478,0.989130435
22497,0.131578947,,0.085683297,0,0.025369979,0.019480209,0.002814259,0.006489293,0.083333333,0.304347826,0.818826087
36641,0.078947368,0,0.026030369,0,0,0.002823912,0.001876173,0.002595717,0.361111111,0.28426087,0.662217391
26549,0.078947368,,0.061822126,0,0.002114165,0.073325994,0.021575985,0.024010383,0.291666667,0.142869565,0.968956522
20581,0.052631579,0,0.039045553,0,0.00422833,0.04867659,0.005941213,0.012978585,0.319444444,0.268434783,0.778826087
13949,0.065789474,0,0.070498915,0,0.025369979,0.199205476,0.020012508,0.043478261,0.472222222,0.125304348,0.994869565
24448,0.026315789,,0.068329718,0,0.014799154,0.167568085,0.050969356,0.045425049,0.486111111,0.109304348,0.950304348
29308,0.144736842,1,0.003253796,0,0.071881607,0.064088451,0.064102564,0.059052563,0.25,0.176347826,0.94926087
35136,0.131578947,0,0.020607375,0,0,0.003398267,0.004065041,0.005191434,0.402777778,0.036,0.833565217
35266,0.026315789,,0.005422993,0,0.014799154,0.062126071,0.034083802,0.031797534,0.444444444,0.038043478,0.907608696
8464,,,,0,0.00422833,0.219499354,0.185428393,0.127190136,0.416666667,0.015956522,0.988391304
12975,0.368421053,0,0.085683297,0,0.065539112,0.074139664,0.019387117,0.022063595,0.125,0.169086957,0.913043478
11328,0.118421053,0,0.085683297,0,0.006342495,0.080074666,0.023139462,0.033744322,0.402777778,0.037478261,1
12767,0.013157895,0,0.053145336,0,0.023255814,0.088689992,0.022514071,0.033744322,0.347222222,0.180869565,0.95826087
15326,0.078947368,0,0.075921909,0,0.029598309,0.019575935,0.00343965,0.024659312,0.430555556,0.311347826,0.964956522
24013,0.078947368,,0.055314534,0,0.014799154,0.022399847,0.006253909,0.021414666,0.194444444,0.307434783,0.549695652
29305,0.013157895,,0.00867679,0,0.00422833,0.042550136,0.045966229,0.03569111,0.263888889,0.217391304,0.743695652
27667,0.052631579,0,0.07483731,0,0.006342495,0.031110898,0.005628518,0.0266061,0.402777778,0.218869565,0.917521739
21030,0.052631579,0,0.07483731,0,0.002114165,0.062221797,0.038461538,0.029850746,0.138888889,0.391304348,0.956521739
32579,,,,0,0.033826638,0.177715024,0.061601001,0.107722258,0.402777778,0.107956522,0.950521739
10712,0.131578947,0,0.082429501,0,0.071881607,0.103958264,0.040337711,0.045425049,0.5,0.00726087,0.927521739
27272,0.223684211,0,0.04989154,0,0.021141649,0.04834155,0.026266417,0.011680727,0.416666667,0.004347826,1
14732,0.171052632,0,0.01626898,0,0.002114165,0.008471737,0.00750469,0.040233615,0.277777778,0.206521739,0.689130435
11528,0.355263158,0,0.07483731,0,0.023255814,0.115636816,0.045653533,0.073977936,0.388888889,0.045043478,0.970478261
26306,0.184210526,0,0.085683297,0,0.016913319,0.089264347,0.025015635,0.049967554,0.319444444,0.058608696,1
15957,0.197368421,0,0.04989154,0,0,0.004929881,0.002501563,0.012978585,0.5,0.351434783,0.737913043
29851,0.092105263,0,0.032537961,0,0.00845666,0.014933231,0.004065041,0.011680727,0.416666667,0.194217391,0.936217391
13091,0.118421053,0,0.042299349,0,0.002114165,0.041353563,0.005628518,0.085658663,0.236111111,0.163695652,0.918173913
26172,0.065789474,,0.078091106,0,0.006342495,0.032403197,0.015009381,0.033095393,0.388888889,0.099391304,0.885086957
34836,0,,0.079175705,0,0,0.038338199,0.013133208,0.018170019,0.138888889,0.239130435,0.87826087
22419,,,,0,0,0.030345092,0.010006254,0.012978585,0.375,0.032217391,0.578086957
10102,0.447368421,,0.043383948,0,0.010570825,0.226439477,0.033145716,0.029201817,0.319444444,0.206043478,0.95273913
19457,0.118421053,0,0.082429501,0,0.010570825,0.061934619,0.020637899,0.063595068,0.416666667,0.068130435,0.94926087
36540,0.473684211,1,0.070498915,0,0.158562368,0.064040588,0.023452158,0.039584685,0.361111111,0.324434783,0.911391304
27320,0.144736842,0,0.075921909,0,0.00422833,0.046905662,0.008130081,0.014925373,0.458333333,0.177869565,0.946
9773,0.118421053,0,0.059652928,0,0.031712474,0.126214522,0.075672295,0.125243348,0.291666667,0.091086957,0.896478261
24804,0.210526316,,0.063991323,0,0.090909091,0.144498157,0.101938712,0.124594419,0.347222222,0.126956522,0.914782609
12196,0.473684211,,0.068329718,0,0.114164905,0.098836931,0.03971232,0.048020766,0.333333333,0.164869565,0.965565217
23837,0.026315789,0,0.050976139,0,0.00422833,0.16618006,0.024077548,0.03569111,0.333333333,0.193826087,0.974652174
16769,0.078947368,,0.050976139,0,0.035940803,0.017326377,0.0068793,0.018818949,0.208333333,0.220304348,0.918826087
12024,0.013157895,1,0.059652928,0,0.10782241,0.115923994,0.047217011,0.087605451,0.180555556,0.207347826,0.936434783
12259,0.263157895,0,0.011930586,0,0.00845666,0.009764036,0.004377736,0.016223232,0.152777778,0.588913043,0.747043478
31389,0.092105263,,0.054229935,0,0.006342495,0.212846408,0.041275797,0.099935107,0.388888889,0.05126087,0.984478261
8133,0.026315789,0,0.046637744,0,0.002114165,0.045182597,0.016260163,0.031148605,0.625,0.34973913,0.779695652
32420,0.026315789,0,0.075921909,0,0.019027484,0.073278131,0.023764853,0.1330305,0.527777778,0.128130435,0.943956522
32040,0.131578947,0,0.065075922,0,0.010570825,0.060833772,0.022514071,0.095392602,0.319444444,0.086956522,0.977304348
8777,0.118421053,0,0.0835141,0,0.00422833,0.030632269,0.028142589,0.138870863,0.361111111,0.050173913,0.988304348
17160,0.092105263,,0.04989154,0,0.00422833,0.065763653,0.015634772,0.024010383,0.375,0.384869565,0.721434783
30746,0.026315789,,0.071583514,0,0.038054968,0.096252333,0.03220763,0.323166775,0.291666667,0.209130435,0.921304348
32045,0.065789474,,0.00867679,0,0,0.000478629,0.000625391,0.000648929,0.111111111,0.722826087,0.722826087
36903,0.131578947,0,0.015184382,0,0.052854123,0.012061456,0.013758599,0.020116807,0.305555556,0.14426087,0.966391304
28779,0.078947368,0,0.077006508,0,0.002114165,0.115588953,0.025641026,0.040882544,0.305555556,0.081043478,0.998043478
22011,0.013157895,0,0.054229935,0,0.014799154,0.052888527,0.033771107,0.031148605,0.222222222,0.20926087,0.70926087
21151,0.171052632,0,0.059652928,0,0.010570825,0.021299,0.008130081,0.024659312,0.333333333,0.068826087,0.927521739
13446,0.171052632,0,0.075921909,0,0.054968288,0.037237352,0.005003127,0.005191434,0.361111111,0.031782609,0.943130435
35690,0.052631579,,0.072668113,0,0.029598309,0.059445747,0.030018762,0.045425049,0.194444444,0.130434783,0.888217391
19785,0.184210526,0,0.068329718,0,0.002114165,0.031637391,0.006253909,0.362102531,0.402777778,0.290869565,0.847086957
31695,0.052631579,0,0.00867679,0,0,0.0085196,0.000625391,0.001297859,0.388888889,0.22826087,0.600913043
21800,0.013157895,0,0.056399132,0,0.021141649,0.041209975,0.031582239,0.03504218,0.194444444,0.332304348,0.689434783
7867,0.105263158,,0.03362256,0,0,0.006461494,0.001250782,0.001297859,0.027777778,0.52173913,0.652173913
19565,0.171052632,0,0.066160521,0,0.006342495,0.016991337,0.00750469,0.01752109,0.263888889,0.311217391,0.784913043
15795,0.078947368,0,0.075921909,0,0.00422833,0.105681329,0.037523452,0.048020766,0.305555556,0.096826087,0.960478261
35083,0.276315789,1,0.046637744,0,0.025369979,0.139472551,0.011882427,0.016872161,0.305555556,0.108695652,0.942695652
32046,0.026315789,0,0.017353579,0,0,0.016034078,0.00343965,0.003244646,0.291666667,0.151130435,0.732913043
32500,0.105263158,,0.041214751,0,0,0.046427033,0.02532833,0.029850746,0.347222222,0.123478261,0.780869565
36465,0.131578947,0,0.09978308,0,0.006342495,0.104819796,0.012507817,0.030499676,0.486111111,0.032304348,0.987565217
12421,0.078947368,0,0.035791757,0,0.00845666,0.047862921,0.013758599,0.020116807,0.5,0.060391304,0.97826087
32796,0.131578947,,0.066160521,0,0.002114165,0.038816829,0.021575985,0.020765737,0.138888889,0.1,0.991304348
13213,0.078947368,,0.047722343,0,0.002114165,0.016560571,0.009068168,0.01752109,0.194444444,0.394391304,0.807434783
35873,0.157894737,0,0.070498915,0,0.029598309,0.109558225,0.061288305,0.199870214,0.527777778,0.211652174,0.954217391
17531,0.105263158,0,0.067245119,0,0.006342495,0.044656105,0.010318949,0.051265412,0.527777778,0.195652174,0.923347826
36276,0.078947368,0,0.072668113,0,0.025369979,0.101325803,0.03220763,0.081116158,0.319444444,0.009434783,0.964086957
33202,0.092105263,,0.071583514,0,0.021141649,0.187622649,0.029393371,0.0532122,0.430555556,0.17673913,0.876565217
23791,0.052631579,0,0.085683297,0,0.019027484,0.025941703,0.008130081,0.019467878,0.041666667,0.072478261,0.869565217
18915,0.618421053,0,0.082429501,0,0.019027484,0.204901163,0.05065666,0.06229721,0.472222222,0.089521739,0.924565217
35282,0.026315789,0,0.056399132,0,0.012684989,0.07768152,0.015322076,0.014925373,0.513888889,0.112826087,0.956521739
11070,0.105263158,0,0.045553145,0,0,0.054228689,0.009068168,0.005840363,0.430555556,0.304347826,0.847130435
24466,0.013157895,0,0.071583514,0,0.101479915,0.099124109,0.063789869,0.070084361,0.388888889,0.111782609,0.958086957
13139,0.013157895,0,0.014099783,0,0.038054968,0.079069545,0.026891807,0.068786502,0.458333333,0.139652174,0.894608696
34090,0.026315789,,0.040130152,0,0.010570825,0.008663189,0.005941213,0.018170019,0,0,0
18711,0.052631579,0,0.062906725,0,0.040169133,0.194610635,0.161350844,0.188189487,0.458333333,0.068521739,0.909086957
20234,0.065789474,0,0.023861171,0,0,0.069257646,0.006566604,0.020765737,0.361111111,0.337782609,0.921391304
35646,0.092105263,0,0.072668113,0,0.012684989,0.057244053,0.02126329,0.036988968,0.472222222,0.089521739,0.920695652
21409,0.118421053,0,0.066160521,0,0.014799154,0.090748097,0.026891807,0.038286827,0.444444444,0.120913043,0.981
34897,0.210526316,,0.010845987,0,0.042283298,0.085770354,0.027829894,0.049318624,0.444444444,0.229608696,0.918478261
13418,,,,0,0.010570825,0.115445364,0.020012508,0.039584685,0.388888889,0.11026087,0.958086957
29967,0.118421053,,0.022776573,0,0.063424947,0.006270043,0.016572858,0.015574302,0.430555556,0.380086957,0.831695652
34288,0.223684211,,0.085683297,0,0.00845666,0.028669889,0.018136335,0.059701493,0.125,0.140086957,0.961347826
30036,0.013157895,,0.086767896,0,0.00422833,0.073134543,0.012507817,0.029850746,0.458333333,0.127782609,0.973652174
29936,0.171052632,0,0.077006508,0,0,0.027473316,0.003752345,0.025308241,0.430555556,0.265086957,0.774173913
7751,0.276315789,0,0.072668113,0,0.012684989,0.136983679,0.068792996,0.069435432,0.875,0.00273913,0.995173913
10395,0,0,0.070498915,0,0.00845666,0.092519026,0.020950594,0.046073978,0.597222222,0.042478261,0.960565217
31053,0.447368421,0,0.042299349,0,0.00845666,0.049538123,0.021575985,0.014925373,0.305555556,0.092869565,0.976304348
14654,0.052631579,0,0.071583514,0,0,0.115876131,0.020637899,0.03504218,0.430555556,0.018217391,0.983173913
16946,0.157894737,0,0.01626898,0,0.002114165,0.002345283,0.001250782,0.001297859,0.333333333,0.530782609,0.775347826
14799,0.118421053,0,0.075921909,0,0.010570825,0.043746709,0.011257036,0.042829332,0.333333333,0.293478261,0.61773913
35069,0.131578947,0,0.028199566,0,0.025369979,0.022639161,0.007191995,0.028552888,0.361111111,0.612043478,0.866217391
29763,0.118421053,0,0.059652928,0,0.033826638,0.141291342,0.111319575,0.153796236,0,0,0
23412,0.171052632,,0.056399132,0,0.00422833,0.013162303,0.00750469,0.009733939,0.222222222,0.111434783,0.543478261
13388,0.065789474,0,0.056399132,0,0,0.155028,0.020637899,0.025308241,0.430555556,0.043478261,0.987391304
20893,0.026315789,,0.036876356,0,0.00422833,0.069401235,0.015634772,0.243348475,0.430555556,0.152869565,0.911652174
17636,0.539473684,0,0.048806941,0,0.031712474,0.064854257,0.006253909,0.015574302,0.305555556,0.168,0.93673913
13067,0.026315789,0,0.043383948,0,0.002114165,0.108170201,0.011882427,0.011031798,0.5,0.029,0.974652174
14616,0.065789474,0,0.0835141,0,0.029598309,0.147274207,0.033458412,0.021414666,0.375,0.086956522,0.950086957
29220,0.592105263,0,0.014099783,0,0.088794926,0.227492462,0.059724828,0.116807268,0.333333333,0.144913043,0.947478261
10229,0.092105263,0,0.086767896,0,0.031712474,0.155650218,0.051594747,0.07073329,0.305555556,0.090913043,0.966391304
29557,0.078947368,,0.04989154,0,0.00422833,0.029244244,0.008755472,0.020116807,0.416666667,0.094217391,0.972478261
17018,0.118421053,,0.055314534,0,0.014799154,0.109366774,0.012820513,0.038286827,0.430555556,0.074347826,0.936869565
24729,0.026315789,0,0.0835141,0,0.019027484,0.148422917,0.064727955,0.166774822,0.416666667,0.04926087,0.911608696
18616,0.026315789,0,0.073752711,0,0.025369979,0.121619681,0.02126329,0.03569111,0.416666667,0.097086957,0.946391304
24902,0.013157895,0,0.031453362,0,0,0.009141818,0.004065041,0.011031798,0.277777778,0.639130435,0.897826087
23192,0.039473684,0,0.050976139,0,0.021141649,0.063179055,0.027204503,0.039584685,0.388888889,0.088521739,0.981347826
24921,0.473684211,,0.055314534,0,0,0.005456373,0.002814259,0.003244646,0.291666667,0.476173913,0.74326087
21569,0.144736842,0,0.081344902,0,0.00422833,0.033216867,0.027204503,0.03569111,0.444444444,0.277173913,0.847826087
21467,0.118421053,,0.050976139,0,0.002114165,0.057387642,0.020012508,0.036988968,0.333333333,0.159434783,0.902173913
11719,0.065789474,0,0.07483731,0,0.046511628,0.241324846,0.040650407,0.024659312,0.444444444,0.137217391,0.953826087
22545,0.210526316,0,0.066160521,0,0,0.031828842,0.015009381,0.011680727,0.083333333,0.202913043,0.971
21973,0.052631579,0,0.069414317,0,0.00422833,0.067773896,0.038461538,0.047371836,0.541666667,0.045695652,0.966565217
35312,0.052631579,0,0.040130152,0,0.023255814,0.045086871,0.00343965,0.004542505,0.208333333,0.272478261,0.855086957
17331,0.092105263,0,0.03362256,0,0.002114165,0.018475087,0.005628518,0.00843608,0.152777778,0.415,0.719347826
34609,0.026315789,,0.072668113,0,0.073995772,0.133298234,0.027517198,0.053861129,0.319444444,0.213608696,0.939521739
8931,0.065789474,0,0.07483731,0,0.065539112,0.065859379,0.023139462,0.025308241,0.347222222,0.060869565,0.949565217
33439,0.118421053,,0.014099783,0,0.006342495,0.014598191,0.008755472,0.020765737,0.069444444,0.165217391,0.913043478
9542,0.026315789,0,0.085683297,0,0.038054968,0.026420332,0.036585366,0.121349773,0.208333333,0.330434783,0.744913043
18218,0.092105263,0,0.063991323,0,0.016913319,0.024888719,0.022514071,0.055807917,0.361111111,0.242478261,0.717391304
8796,0.223684211,,0.065075922,0,0.031712474,0.010290528,0.00343965,0.005840363,0.263888889,0.370695652,0.771173913
25979,0.276315789,0,0.071583514,0,0.002114165,0.039917676,0.023764853,0.020116807,0.416666667,0.020304348,0.986956522
26684,0.013157895,0,0.021691974,0,0.00422833,0.010960609,0.000938086,0.001297859,0,0,0
33217,0.039473684,,0.085683297,0,0.00422833,0.018379362,0.01094434,0.020765737,0.041666667,0.47826087,0.753608696
14582,0.078947368,,0.028199566,0,0,0.066625185,0.0068793,0.021414666,0.027777778,0.717391304,0.826086957
13429,0.065789474,0,0.080260304,0,0,0.019528072,0.003752345,0.007787151,0.458333333,0.069826087,0.967043478
11856,0.105263158,0,0.027114967,0,0.00845666,0.029244244,0.011257036,0.033744322,0.513888889,0.063434783,0.98826087
15632,0.289473684,,0.006507592,0,0.033826638,0.177332121,0.034083802,0.073977936,0.361111111,0.250826087,0.886304348
14514,0.197368421,0,0.041214751,0,0.010570825,0.050878285,0.030018762,0.030499676,0.402777778,0.221869565,0.865086957
11226,0.026315789,0,0.072668113,0,0.025369979,0.019815249,0.00343965,0.038935756,0.444444444,0.20926087,0.777173913
9976,0.223684211,0,0.085683297,0,0.00845666,0.01737424,0.008130081,0.016872161,0.402777778,0.136434783,0.976
28012,0.065789474,,0.087852495,0,0.040169133,0.030057914,0.022514071,0.032446463,0.236111111,0.138086957,0.918173913
28845,0.118421053,0,0.075921909,0,0.006342495,0.035705739,0.00750469,0.015574302,0.486111111,0.054652174,0.986347826
16116,0.223684211,0,0.082429501,0,0.00422833,0.054659455,0.023139462,0.173913043,0.319444444,0.015130435,0.977304348
16252,0.157894737,1,0.061822126,0,0.012684989,0.033456181,0.009693558,0.012329656,0.472222222,0.006391304,0.996173913
34919,0.105263158,,0.073752711,0,0.010570825,0.036615134,0.012507817,0.018818949,0.333333333,0.123173913,0.865956522
21451,0.394736842,,0.040130152,0,0,0.004307663,0.002814259,0.005840363,0.027777778,0.782608696,0.956521739
14824,0.157894737,,0.072668113,0,0.014799154,0.097640358,0.01782364,0.023361454,0.5,0.051913043,0.996391304
24642,,,,0,0.002114165,0.09783181,0.093495935,0.120051914,0.347222222,0.04,0.970434783
29326,0.065789474,0,0.077006508,0,0.014799154,0.155267314,0.023452158,0.120700844,0.402777778,0.124434783,0.988
21571,0.105263158,0,0.071583514,0,0.021141649,0.029579285,0.016572858,0.051914341,0.430555556,0.099565217,0.956521739
16499,,,,0,0.021141649,0.131335854,0.03627267,0.0532122,0.375,0.037043478,0.95973913
23062,0.026315789,0,0.022776573,0,0.019027484,0.054611592,0.021575985,0.032446463,0.430555556,0.098173913,0.938304348
7924,0.105263158,,0.043383948,0,0,0.013210166,0.009693558,0.014276444,0,0,0
32112,0.013157895,0,0.047722343,0,0,0.028526301,0.018761726,0.051914341,0.416666667,0.156521739,0.908695652
24565,0.118421053,,0.072668113,0,0.006342495,0.01000335,0.007817386,0.007787151,0.222222222,0,0.997304348
19640,0.131578947,0,0.071583514,0,0,0.00885464,0.005628518,0.012329656,0.402777778,0.024,0.968521739
22861,0.223684211,0,0.070498915,0,0.002114165,0.061025224,0.01094434,0.016872161,0.444444444,0.001347826,0.995913043
23862,0.065789474,0,0.011930586,0,0,0.008088834,0.005315822,0.024659312,0.361111111,0.239130435,0.944826087
32334,0.013157895,0,0.104121475,0,0.021141649,0.206097736,0.070981864,0.120051914,0.458333333,0.047434783,0.942043478
8682,0.421052632,0,0.036876356,0,0.00845666,0.190733739,0.034709193,0.033744322,0.305555556,0.150217391,0.913043478
9041,0.092105263,0,0.078091106,0,0.076109937,0.356291581,0.195434647,0.144062297,0.458333333,0.081695652,0.963130435
21463,0.065789474,0,0.086767896,0,0.00422833,0.097688221,0.011257036,0.020765737,0.458333333,0.191043478,0.980217391
21806,0.368421053,1,0.032537961,0,0.084566596,0.036136505,0.020637899,0.016872161,0.263888889,0.320347826,0.885565217
22234,0.092105263,0,0.0835141,0,0.006342495,0.085770354,0.015009381,0.059052563,0.486111111,0.135391304,0.967695652
10696,0.368421053,0,0.015184382,0,0,0.01048198,0.002501563,0.006489293,0.041666667,0.159434783,0.826086957
35744,0.052631579,,0.010845987,0,0.002114165,0.012444359,0.002814259,0.007138222,0.222222222,0.630434783,0.701086957
36797,0.013157895,0,0.039045553,0,0,0.03096731,0.0068793,0.007787151,0.361111111,0.125434783,0.938130435
32589,0.105263158,,0.037960954,0,0,0.002728186,0.002814259,0.005191434,0,0,0
30805,0.065789474,,0.070498915,0,0,0.018762265,0.011257036,0.082414017,0.375,0.080521739,0.925913043
29790,0.026315789,0,0.029284165,0,0,0.013162303,0.012195122,0.012978585,0.263888889,0.421043478,0.803217391
9784,0.039473684,0,0.067245119,0,0.023255814,0.136983679,0.01782364,0.03569111,0.347222222,0.074782609,0.965217391
11597,0.184210526,0,0.018438178,0,0,0.003206816,0.001876173,0.000648929,0.097222222,0.590043478,0.869565217
28969,0.092105263,0,0.018438178,0,0.00422833,0.072703776,0.063164478,0.167423751,0.402777778,0.007478261,0.976
20600,0.315789474,,0.075921909,0,0.016913319,0.144785335,0.013445904,0.012329656,0.361111111,0.135434783,0.931434783
10261,0.144736842,,0.014099783,0,0.042283298,0.123342746,0.050343965,0.043478261,0.458333333,0.083,0.926217391
28489,0.026315789,,0.07483731,0,0.010570825,0.134638396,0.05065666,0.142764439,0.291666667,0.033130435,0.960652174
11464,0.039473684,0,0.029284165,0,0.00422833,0.089790839,0.026266417,0.046722907,0.430555556,0.169695652,0.942478261
8334,0.078947368,0,0.070498915,0,0.010570825,0.18125688,0.029393371,0.101232966,0.388888889,0.222043478,0.925478261
24984,0.039473684,0,0.075921909,0,0.082452431,0.16929115,0.077235772,0.075275795,0.5,0.026565217,0.987913043
28237,0.210526316,0,0.063991323,0,0.00422833,0.035610013,0.028455285,0.266709929,0.430555556,0.136043478,0.946695652
32320,0.039473684,0,0.045553145,0,0.021141649,0.014789642,0.006566604,0.012329656,0.361111111,0.311043478,0.846173913
19373,0,0,0.075921909,0,0.031712474,0.11635476,0.013758599,0.051914341,0.416666667,0.036217391,0.97826087
21296,0.144736842,0,0.071583514,0,0.105708245,0.440386732,0.13633521,0.192731992,0.527777778,0.160173913,0.939347826
30605,0.052631579,0,0.057483731,0,0,0.029483559,0.012507817,0.014925373,0.472222222,0.13426087,0.964173913
21735,0.065789474,0,0.086767896,0,0.00845666,0.105011248,0.029393371,0.052563271,0.347222222,0.03826087,0.991304348
33673,0.078947368,,0.073752711,0,0.012684989,0.075862729,0.015322076,0.176508761,0.388888889,0.310565217,0.956521739
24178,0.184210526,1,0.048806941,0,0.019027484,0.012731537,0.00343965,0.003893576,0.472222222,0.566478261,0.716130435
18212,0.078947368,0,0.085683297,0,0.016913319,0.193605514,0.036898061,0.0798183,0.388888889,0.152173913,0.975173913
35257,0.092105263,1,0.079175705,0,0.046511628,0.204613986,0.012820513,0.00843608,0.472222222,0.051130435,0.946304348
21149,0.039473684,0,0.082429501,0,0.014799154,0.109749677,0.034709193,0.072680078,0.555555556,0.179347826,0.805434783
24541,0.157894737,0,0.07483731,0,0.027484144,0.093954913,0.050969356,0.048020766,0.347222222,0.153043478,0.859130435
33792,0.092105263,0,0.087852495,0,0.010570825,0.019240894,0.008442777,0.0532122,0.5,0.282608696,0.923913043
25299,0.302631579,,0.07483731,0,0.027484144,0.344660891,0.031582239,0.112913692,0.305555556,0.260869565,0.93673913
20716,0,0,0.070498915,0,0.016913319,0.062173934,0.020012508,0.058403634,0.402777778,0.170913043,0.913043478
26563,0.131578947,0,0.035791757,0,0.023255814,0.103910401,0.04659162,0.06229721,0.347222222,0.233043478,0.833043478
33268,0.197368421,0,0.075921909,0,0.012684989,0.146125497,0.041588493,0.072031149,0.458333333,0.123826087,0.971
30467,0.039473684,0,0.070498915,0,0.012684989,0.16043651,0.011569731,0.038935756,0.5,0.066434783,0.984304348
31079,0.210526316,0,0.060737527,0,0.016913319,0.031015173,0.010631645,0.011680727,0.333333333,0.083347826,0.967391304
36901,0.065789474,0,0.062906725,0,0.010570825,0.025271622,0.00343965,0.236210253,0.416666667,0.181173913,0.794217391
9317,0.144736842,0,0.0835141,0,0.006342495,0.134638396,0.03220763,0.048020766,0.486111111,0.022347826,0.976391304
29432,0.078947368,0,0.035791757,0,0.012684989,0.033839085,0.026266417,0.015574302,0.319444444,0.039695652,0.865782609
24680,0.092105263,0,0.01626898,0,0.00845666,0.014981094,0.002501563,0.00908501,0.486111111,0.282,0.946565217
36914,0.039473684,0,0.020607375,0,0.002114165,0.070214905,0.0068793,0.00843608,0.263888889,0.208217391,0.787173913
13895,0.171052632,0,0.075921909,0,0.031712474,0.145072512,0.142901814,0.216093446,0.402777778,0.03,0.956521739
26566,0.105263158,0,0.072668113,0,0.035940803,0.102378787,0.244215134,0.136275146,0.5,0.039869565,0.981869565
28693,0.078947368,0,0.073752711,0,0.012684989,0.254056383,0.058161351,0.130434783,0.430555556,0.155695652,0.964956522
11880,0.078947368,0,0.071583514,0,0.002114165,0.020628919,0.00750469,0.019467878,0.361111111,0.063565217,0.949826087
16781,0.078947368,0,0.077006508,0,0.002114165,0.015651175,0.010318949,0.201168073,0.236111111,0.196913043,0.877217391
26541,0.052631579,1,0.079175705,0,0.012684989,0.083520796,0.019074422,0.056456846,0.472222222,0.058826087,0.996173913
30700,0.144736842,,0.072668113,0,0.088794926,0.069832001,0.033771107,0.018818949,0.555555556,0.036956522,1
17606,0,0,0.054229935,0,0.019027484,0.074426842,0.015322076,0.06164828,0.263888889,0.038913043,0.903869565
20213,0.25,0,0.014099783,0,0.057082452,0.149284449,0.05065666,0.064892927,0.333333333,0.231869565,0.909434783
23857,0.131578947,0,0.073752711,0,0.00422833,0.007993108,0.002814259,0.066839714,0.444444444,0.044826087,0.990478261
35450,0.105263158,0,0.061822126,0,0.010570825,0.094672857,0.018449031,0.022712524,0.263888889,0.203652174,0.890173913
28597,0.065789474,,0.055314534,0,0.006342495,0.074666156,0.019074422,0.007138222,0,0,0
9458,0.881578947,1,0.067245119,0,0.073995772,0.035131384,0.042839275,0.097988319,0.097222222,0.086956522,0.677
22421,0.013157895,1,0.065075922,0,0.014799154,0.0540851,0.018449031,0.040233615,0.430555556,0.078521739,0.920043478
12640,0.092105263,0,0.07483731,0,0.014799154,0.094481405,0.012507817,0.049318624,0.263888889,0.336391304,0.954217391
21583,0.013157895,0,0.069414317,0,0.253699789,0.274781027,0.123827392,0.08890331,0.222222222,0.14673913,0.923913043
18168,0.105263158,0,0.062906725,0,0.00422833,0.083042167,0.010631645,0.064892927,0.388888889,0.043478261,0.973608696
14425,0,,0.047722343,0,0.023255814,0.087254104,0.012820513,0.018170019,0.375,0.330130435,0.748782609
